Product,Shipper,Shipper Code,State,Customer Hub,Induction Terminal,WEIGHT BREAK,LB,1,2,3,4,5,6,7,8,Fuel Surcharge,Handling,Line Haul,Insurance,Unnamed: 20,KeyWord,Product.1,Shipper.1,Shipper Code.1,Customer Hub.1,Induction Terminal ,Linehaul,WEIGHT BREAK.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9,10,11,12,13,M
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,96.0,OZ,7.5,7.5,7.79,9.91,15.75,18.32,18.72,18.85,0.24,0.0,0.0,0.12,,DHL-GATL96,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,96.0,6.93,6.93,7.85,8.59,9.03,10.16,10.81,12.07,34.25,34.25,34.25,34.25,34.25,34.25
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,112.0,OZ,7.97,7.97,8.31,10.7,17.56,20.5,20.98,21.2,0.28,0.0,0.0,0.12,,DHL-GATL112,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,112.0,7.3999999999999995,7.3999999999999995,8.47,9.32,9.84,11.12,11.94,13.41,38.4,38.4,38.4,38.4,38.4,38.4
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,128.0,OZ,8.44,8.44,8.82,11.47,19.37,22.66,23.22,23.56,0.32,0.0,0.0,0.12,,DHL-GATL128,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,128.0,7.77,7.77,9.01,9.99,10.59,12.0,12.98,14.67,42.8,42.8,42.8,42.8,42.8,42.8
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,144.0,OZ,8.83,8.83,9.24,12.16,21.08,24.73,25.38,25.81,0.36,0.0,0.0,0.12,,DHL-GATL144,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,144.0,8.12,8.12,9.52,10.61,11.29,12.86,13.98,15.89,46.3,46.3,46.3,46.3,46.3,46.3
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,160.0,OZ,9.23,9.23,9.7,12.88,22.83,26.83,27.57,28.1,0.4,0.0,0.0,0.12,,DHL-GATL160,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,160.0,8.47,8.47,10.03,11.24,12.0,13.709999999999999,15.0,17.130000000000003,50.2,50.2,50.2,50.2,50.2,50.2
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,176.0,OZ,10.04,10.04,10.53,13.97,24.96,29.32,30.12,30.78,0.44,0.0,0.0,0.12,,DHL-GATL176,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,176.0,9.23,9.23,10.95,12.29,13.11,14.98,16.42,18.78,54.35,54.35,54.35,54.35,54.35,54.35
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,192.0,OZ,10.56,10.56,11.1,14.78,26.79,31.52,32.42,33.18,0.48,0.0,0.0,0.12,,DHL-GATL192,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,192.0,9.67,9.67,11.549999999999999,13.0,13.91,15.93,17.540000000000003,20.1,58.85,58.85,58.85,58.85,58.85,58.85
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,208.0,OZ,11.01,11.01,11.58,15.54,28.59,33.66,34.65,35.5,0.52,0.0,0.0,0.12,,DHL-GATL208,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,208.0,10.08,10.08,12.11,13.69,14.69,16.830000000000002,18.610000000000003,21.380000000000003,63.8,63.8,63.8,63.8,63.8,63.8
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,224.0,OZ,11.39,11.39,12.02,16.24,30.31,35.74,36.8,37.77,0.56,0.0,0.0,0.12,,DHL-GATL224,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,224.0,10.41,10.41,12.6,14.28,15.36,17.67,19.580000000000002,22.59,69.05,69.05,69.05,69.05,69.05,69.05
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,240.0,OZ,11.79,11.79,12.45,16.94,32.04,37.84,38.98,40.04,0.6,0.0,0.0,0.12,,DHL-GATL240,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,240.0,10.75,10.75,13.08,14.91,16.07,18.5,20.59,23.8,70.8,70.8,70.8,70.8,70.8,70.8
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,256.0,OZ,12.55,12.55,13.26,18.02,34.14,40.29,41.51,42.68,0.64,0.0,0.0,0.12,,DHL-GATL256,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,256.0,11.51,11.51,14.0,15.94,17.17,19.76,22.0,25.44,74.7,74.7,74.7,74.7,74.7,74.7
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,272.0,OZ,13.08,13.08,13.82,18.85,36.0,42.51,43.81,45.09,0.68,0.0,0.0,0.12,,DHL-GATL272,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,272.0,12.01,12.01,14.68,16.75,18.060000000000002,20.770000000000003,23.19,26.84,78.55,78.55,78.55,78.55,78.55,78.55
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,288.0,OZ,13.61,13.61,14.39,19.67,37.86,44.71,46.1,47.5,0.72,0.0,0.0,0.12,,DHL-GATL288,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,288.0,12.42,12.42,15.23,17.44,18.82,21.680000000000003,24.25,28.13,82.5,82.5,82.5,82.5,82.5,82.5
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,304.0,OZ,14.0,14.0,14.82,20.36,39.58,46.79,48.27,49.77,0.76,0.0,0.0,0.12,,DHL-GATL304,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,304.0,12.76,12.76,15.74,18.060000000000002,19.520000000000003,22.53,25.26,29.360000000000003,84.2,84.2,84.2,84.2,84.2,84.2
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,320.0,OZ,14.42,14.42,15.28,21.09,41.34,48.9,50.46,52.07,0.8,0.0,0.0,0.12,,DHL-GATL320,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,320.0,13.1,13.1,16.220000000000002,18.67,20.21,23.35,26.26,30.57,88.05,88.05,88.05,88.05,88.05,88.05
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,336.0,OZ,15.01,15.01,15.92,21.99,43.26,51.21,52.82,54.53,0.84,0.0,0.0,0.12,,DHL-GATL336,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,336.0,13.83,13.83,17.1,19.630000000000003,21.270000000000003,24.59,27.610000000000003,32.12,90.55,90.55,90.55,90.55,90.55,90.55
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,352.0,OZ,15.54,15.54,16.49,22.82,45.12,53.41,55.15,56.95,0.88,0.0,0.0,0.12,,DHL-GATL352,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,352.0,14.22,14.22,17.650000000000002,20.310000000000002,22.0,25.48,28.680000000000003,33.39,93.1,93.1,93.1,93.1,93.1,93.1
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,368.0,OZ,16.0,16.0,17.0,23.59,46.93,55.57,57.38,59.31,0.92,0.0,0.0,0.12,,DHL-GATL368,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,368.0,14.58,14.58,18.17,20.970000000000002,22.75,26.35,29.71,34.66,95.7,95.7,95.7,95.7,95.7,95.7
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,384.0,OZ,16.48,16.48,17.51,24.36,48.73,57.72,59.61,61.64,0.96,0.0,0.0,0.12,,DHL-GATL384,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,384.0,15.01,15.01,18.770000000000003,21.680000000000003,23.55,27.270000000000003,30.82,35.989999999999995,98.4,98.4,98.4,98.4,98.4,98.4
SM_Parcel_Expedited_Max,DHL,DHL-M,FL,MCO,MCO,400.0,OZ,17.0,17.0,18.06,25.18,50.58,59.92,61.88,64.03,1.0,0.0,0.0,0.12,,DHL-GATL400,SM_Parcel_Plus_Ground,DHL,DHL-G,ATL,ATL,,400.0,15.42,15.42,19.35,22.39,24.34,28.19,31.92,37.32,101.15,101.15,101.15,101.15,101.15,101.15
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,1.0,OZ,3.133,3.133,3.133,3.203,3.203,3.233,3.233,3.233,0.0025,0.0,0.0,0.03,,DHL-GBOS1,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,1.0,3.03,3.03,3.09,3.11,3.11,3.13,3.13,3.13,5.06,5.06,5.06,5.06,5.06,5.06
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,2.0,OZ,3.155,3.155,3.155,3.225,3.235,3.285,3.285,3.285,0.005,0.0,0.0,0.03,,DHL-GBOS2,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,2.0,3.05,3.05,3.1199999999999997,3.15,3.15,3.19,3.19,3.19,5.06,5.06,5.06,5.06,5.06,5.06
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,3.0,OZ,3.168,3.168,3.178,3.268,3.288,3.348,3.358,3.398,0.0075,0.0,0.0,0.03,,DHL-GBOS3,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,3.0,3.09,3.09,3.15,3.1999999999999997,3.21,3.2399999999999998,3.2399999999999998,3.28,5.06,5.06,5.06,5.06,5.06,5.06
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,4.0,OZ,3.2,3.2,3.22,3.29,3.34,3.4,3.43,3.5,0.01,0.0,0.0,0.03,,DHL-GBOS4,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,4.0,3.1199999999999997,3.1199999999999997,3.1999999999999997,3.2399999999999998,3.26,3.3,3.3,3.3499999999999996,5.06,5.06,5.06,5.06,5.06,5.06
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,5.0,OZ,3.353,3.353,3.373,3.463,3.463,3.593,3.653,3.753,0.0125,0.0,0.0,0.03,,DHL-GBOS5,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,5.0,3.26,3.26,3.3499999999999996,3.42,3.44,3.5,3.5,3.57,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,6.0,OZ,3.385,3.385,3.405,3.495,3.505,3.665,3.715,3.865,0.015,0.0,0.0,0.03,,DHL-GBOS6,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,6.0,3.2899999999999996,3.2899999999999996,3.4,3.46,3.5,3.55,3.55,3.65,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,7.0,OZ,3.408,3.408,3.428,3.528,3.618,3.728,3.818,3.978,0.0175,0.0,0.0,0.03,,DHL-GBOS7,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,7.0,3.3299999999999996,3.3299999999999996,3.4299999999999997,3.51,3.5399999999999996,3.6199999999999997,3.6199999999999997,3.7399999999999998,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,8.0,OZ,3.43,3.43,3.46,3.56,3.68,3.78,3.89,4.01,0.02,0.0,0.0,0.03,,DHL-GBOS8,SM_Parcels_Ground,DHL,DHL-G,BOS,BOS,,8.0,3.3499999999999996,3.3499999999999996,3.46,3.5399999999999996,3.5999999999999996,3.67,3.67,3.82,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005,5.3500000000000005
