New Customer,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89
Customer,,Piccard Pet Supplies,,,,Billing Volume,,,,Product Mapping,,,,,,,,Customer P&L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Darwin Accounts,,,,,,Exp Plus,Priority,Expedited,Ground,Exp Plus,Priority,Expedited,Ground,Direct,Linehaul,,,,Exp Plus,Priority,Expedited,Ground,Total,Total Per Pickup,,# of Weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.10765550239234449,25.340294295459824,,71.24308788934394,141.9831455317725,490.7175160856285,78.09123646481204,50.47822461618658,188.65812302377338,,48,5.91,5.94,6.2,6.67,7.26,8.02,8.47,9.07,,48,0.08902093808389677,0.09362184243700833,0.11022779391530346,0.08908105189111593,0.08607836225242504,0.1135904315041778,0.12263522776232816,0.12110650705152648,,48,1.3249499999999992,1.342475793650793,1.6190000000000007,1.4731500000000004,1.5707000000000015,2.1189000000000013,2.334149999999999,2.4911500000000006,,48,0.17525793650793642,0.18189295039164488,0.1984068627450981,0.17310810810810817,0.17017334777898174,0.20027410207939522,0.20711180124223594,0.20656301824212275,,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48,0.04486044696818747,0.04507476857346315,0.04459056261573191,0.04508456411802131,0.04552191920755311,0.04385336429275499,0.04380187614860298,0.0437327470260247,,48,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.09569377990430622,22.524706040408734,,63.3271892349724,126.20724047268668,436.1933476316698,69.41443241316627,44.869532992165844,167.69610935446522,,64,6.23,6.26,6.6,7.18,7.95,8.75,9.34,10.19,,64,0.07769316790031433,0.08120466968490225,0.10096222892431417,0.07985583968105192,0.07311693344063908,0.09113067027758959,0.10186021494463993,0.09957257603170078,,64,1.237349999999999,1.2500245198463498,1.5970000000000009,1.4550999999999994,1.4727499999999991,1.9587499999999998,2.266299999999999,2.4095500000000016,,64,0.15843149807938528,0.16295310519645123,0.18656542056074776,0.16114064230343295,0.149366125760649,0.17504468275245755,0.18698844884488441,0.18309650455927062,,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,0.046627444025331255,0.04588091268308214,0.04513508763842955,0.04605886660249825,0.04639821132214639,0.0450965206412417,0.044577656851847,0.04520155668437076,,64,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.09569377990430622,22.524706040408734,,63.3271892349724,126.20724047268668,436.1933476316698,69.41443241316627,44.869532992165844,167.69610935446522,,80,6.7,6.72,7.12,7.82,8.84,9.72,10.45,11.54,,80,0.07703190210086996,0.07921462423832071,0.10138985036476911,0.08122325789990426,0.07271986446784329,0.08626372554755901,0.09839225379260286,0.09566560161646664,,80,0.9215000000000005,0.9295732165206514,1.3484,1.1599000000000008,1.113799999999999,1.5154,1.8652500000000016,1.9853000000000025,,80,0.11533166458072597,0.12039702233250638,0.15218961625282168,0.12326248671625939,0.10668582375478919,0.12875106202209008,0.14470519782777358,0.14020480225988718,,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80,0.0490833158356796,0.04835513751575238,0.046427711490916845,0.04816158985527286,0.0487262277951932,0.04762202976402552,0.04689423219765887,0.047410465449156725,,80,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.05980861244019138,14.077941275255457,,39.57949327185775,78.87952529542918,272.6208422697936,43.384020258228915,28.043458120103654,104.81006834654077,,96,7.13,7.17,7.77,8.49,10.23,10.7,11.68,13,,96,0.02953277985682279,0.03494682292596185,0.07165120435262595,0.04096818671534386,0.0771497268974718,0.04415998582628333,0.06446796078685957,0.0597156398104266,,96,0.6478500000000013,0.6526077723378226,0.9726500000000013,0.8330500000000002,0.22734999999999908,1.0715000000000008,1.347600000000001,1.4450000000000007,,96,0.07929620563035511,0.0808809234507899,0.10606870229007648,0.08509193054136877,0.020630671506352005,0.08669093851132692,0.09858083394294082,0.09531662269129293,,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96,0.05115021079831361,0.05066938498925133,0.049377102750375546,0.050280508127575674,0.05342014519056271,0.04987353236798209,0.04938330307874306,0.04973555101418792,,96,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.05980861244019138,14.077941275255457,,39.57949327185775,78.87952529542918,272.6208422697936,43.384020258228915,28.043458120103654,104.81006834654077,,112,8.23,8.25,8.27,9.72,11.33,12.37,12.66,14.19,,112,0.07631886578406377,0.07855809277610226,0.04984039840226473,0.07651200436877104,0.07723068814496581,0.07818564253065985,0.040153335878948426,0.0340971714277124,,112,-0.25265000000000115,-0.2547479240806655,0.8651500000000018,0.06540000000000039,-0.2831499999999993,0.019650000000002825,1.223700000000001,1.3295500000000036,,112,-0.029970344009490058,-0.023970588235294077,0.09021376433785211,0.006337209302325619,-0.02426306769494424,0.001503442999235105,0.08393004115226343,0.0815674846625769,,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112,0.056719268005528845,0.055899138811852156,0.05004324728614673,0.054864816664288774,0.05649190518028169,0.05480045671997735,0.05037721915515769,0.05052864971112048,,112,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.01674641148325359,3.941823557071528,,11.082258116120169,22.086267082720166,76.33383583554222,12.147525672304097,7.852168273629024,29.346819137031414,,128,8.39,8.4,8.72,10.42,11.77,13.43,14.42,16.38,,128,0.0419648758113077,0.0431053938162943,0.040175659811296116,0.07669356232545865,0.043274128537892365,0.07824669252187044,0.07842583036987849,0.07875168538675648,,128,-0.06145000000000111,-0.061799544937430013,0.8504000000000006,-0.1231000000000006,-0.10734999999999854,-0.3886500000000009,0.27690000000000103,0.15910000000000285,,128,-0.006990898748578056,-0.002488687782805421,0.08461691542288563,-0.011324747010119651,-0.008720552396425552,-0.028203918722786714,0.01787604906391227,0.009122706422018512,,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128,0.055608140867268174,0.055029211978530945,0.0499474505750368,0.05596651512580264,0.0553197218109438,0.05668505524352252,0.054190762960369954,0.05454920369969529,,128,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.01674641148325359,3.941823557071528,,11.082258116120169,22.086267082720166,76.33383583554222,12.147525672304097,7.852168273629024,29.346819137031414,,144,8.87,8.89,9.19,11.09,12.65,13.86,15.58,17.82,,144,0.04251510763690358,0.04466917938575199,0.0345987035155666,0.07691913213304324,0.04314107487402352,0.0425582842644453,0.07890173937907985,0.07872830463667746,,144,-0.07785000000000039,-0.07843723060344866,0.8645500000000016,-0.23994999999999747,-0.4057499999999991,-0.12229999999999996,-0.05689999999999834,-0.20009999999999808,,144,-0.008389008620689697,-0.0030962566844918715,0.0818702651515153,-0.02093804537521793,-0.03135625965996902,-0.008434482758620687,-0.0034737484737483726,-0.010758064516128929,,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144,0.055003036833855656,0.05547597807848792,0.05044668872793878,0.05640541687155931,0.056316926974097736,0.055779491040505835,0.05492290316823478,0.055611759647228975,,144,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.09569377990430622,22.524706040408734,,63.3271892349724,126.20724047268668,436.1933476316698,69.41443241316627,44.869532992165844,167.69610935446522,,160,9.79,9.8,10.25,11.81,13.78,14.93,16.79,19.3,,160,0.07633768861736245,0.07728020117999801,0.07802566177320525,0.07701321476297296,0.055984702054629576,0.043244461515508315,0.078666211268838,0.07914446381651641,,160,-0.4284499999999975,-0.4310466666666642,0.2762500000000016,-0.399549999999999,-0.9578999999999984,-0.5311499999999985,-0.4334499999999989,-0.6014999999999959,,160,-0.043277777777777526,-0.03805220883534122,0.02490982867448166,-0.03313018242122712,-0.07053755522827676,-0.034898160315374405,-0.02508391203703697,-0.03044028340080951,,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160,0.05783629471689178,0.057180842012116484,0.053810875296746,0.056944183283059946,0.059058404367682726,0.05665762624041215,0.056323291870166825,0.05666596326229767,,160,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.08373205741626794,19.70911778535764,,55.41129058060085,110.43133541360083,381.66917917771104,60.737628361520485,39.260841368145115,146.7340956851571,,176,10.31,10.31,10.79,12.51,14.68,16.17,17.97,20.75,,176,0.07695560836807769,0.07695560836807769,0.07760828219915739,0.07789408283799493,0.05574854397768514,0.05588430977733616,0.07850630460984198,0.07908410894763884,,176,-0.0970500000000001,-0.09750013914656783,0.2565500000000027,-0.5180499999999987,-1.2773999999999988,-1.0893500000000027,-0.778349999999999,-0.9812499999999991,,176,-0.00900278293135437,-0.004344413665743341,0.022040378006873085,-0.040855678233438386,-0.08989444053483453,-0.06821227301189747,-0.04281353135313526,-0.046927307508369154,,176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,176,0.05528782372226604,0.054764641835717276,0.05408480230424384,0.05715180928736019,0.05987541841097088,0.058561174808446026,0.057496973580120736,0.057575719736837616,,176,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.07177033492822965,16.893529530306548,,47.4953919262293,94.65543035451499,327.1450107237523,52.060824309874704,33.65214974412439,125.77208201584892,,192,10.82,10.82,11.37,12.65,15.58,17.19,18.38,21.33,,192,0.07753764750199277,0.07753764750199277,0.0779760490523409,0.04239177266170879,0.05553966988909098,0.05566170125362191,0.042849996647912114,0.04324505680315849,,192,-0.08509999999999905,-0.08555066195939888,0.16465000000000196,-0.06574999999999864,-1.5768999999999986,-1.4054499999999985,-0.2908999999999979,-0.443150000000001,,192,-0.007511032656663641,-0.0022036874451272226,0.01354029605263174,-0.004951054216867368,-0.1061170928667563,-0.08400777047220553,-0.015230366492146485,-0.020088395285584815,,192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,192,0.055347440341473986,0.05475001625857634,0.05390022666841665,0.055076745624276224,0.060447846806770844,0.059463225744692316,0.05609007549680367,0.056102422504946015,,192,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.005980861244019139,1.407794127525546,,3.957949327185775,7.887952529542917,27.26208422697936,4.338402025822892,2.8043458120103653,10.481006834654076,,208,11.33,11.33,11.91,13.33,16.49,18.23,19.54,22.73,,208,0.07806728770240456,0.07806728770240456,0.07839602707510107,0.042888684256371934,0.05581150718947858,0.055876335294408164,0.04340106816980116,0.04337545845209467,,208,-0.11315000000000026,-0.11391452702702728,0.1149500000000007,-0.20314999999999753,-1.8769499999999988,-1.722649999999997,-0.6046999999999975,-0.7601500000000009,,208,-0.00955658783783786,-0.0027810402684562696,0.009065457413249267,-0.01465728715728698,-0.12093749999999992,-0.09838092518560804,-0.030219890054972387,-0.03273686477174853,,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,208,0.05578654941706396,0.055019844687295816,0.05441071531674335,0.0555976595702623,0.0617239547926578,0.060212448308367694,0.05648016265984057,0.05677472087114088,,208,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.005980861244019139,1.407794127525546,,3.957949327185775,7.887952529542917,27.26208422697936,4.338402025822892,2.8043458120103653,10.481006834654076,,224,11.82,11.83,12.45,13.98,17.38,19.23,20.65,24.11,,224,0.0769921652593002,0.077772391662293,0.07801823407373554,0.043318484768355536,0.055623121853849544,0.05568165854596263,0.04341140424359946,0.04348355975082607,,224,-0.1901,-0.19195765472312704,0.015250000000002007,-0.3588999999999996,-2.165899999999998,-1.9776500000000004,-0.8357499999999957,-1.0560499999999966,,224,-0.015480456026058631,-0.006504032258064507,0.0011596958174906469,-0.024940931202223737,-0.13394557823129238,-0.10800928454396508,-0.0398926014319807,-0.043316242821985096,,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,224,0.055833976963632015,0.05567894646533955,0.05531298634718551,0.05635672275672032,0.06213400428664628,0.060634148635758445,0.05707366241494771,0.0573349904103817,,224,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.005980861244019139,1.407794127525546,,3.957949327185775,7.887952529542917,27.26208422697936,4.338402025822892,2.8043458120103653,10.481006834654076,,240,12.42,12.43,13.07,14.95,18.38,20.35,22.18,25.95,,240,0.07731758133571442,0.07805988416649823,0.07751552885120949,0.055683241135538575,0.05543321867473916,0.055858961072231206,0.05589340125385156,0.05593147595174819,,240,-0.4530999999999991,-0.45775636363636274,-0.22884999999999925,-0.9122499999999978,-2.5609,-2.359249999999998,-1.5298999999999991,-1.857249999999994,,240,-0.03581818181818175,-0.026107198748043903,-0.016876843657817053,-0.0613896366083444,-0.1521628045157457,-0.12345630559916265,-0.0699542752629172,-0.07277625391849507,,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,240,0.05701751459549631,0.05677058820488767,0.05618541315152159,0.058003550048859154,0.0635676030077652,0.06203513559354845,0.0588397430680041,0.05898273740023141,,240,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.005980861244019139,1.407794127525546,,3.957949327185775,7.887952529542917,27.26208422697936,4.338402025822892,2.8043458120103653,10.481006834654076,,256,12.52,12.53,13.73,15.7,19.37,21.47,23.42,27.46,,256,0.04304771133958163,0.0438114402211941,0.07767610276731673,0.055996619072055887,0.05565600784914371,0.05566457770900424,0.055694286489046174,0.05572258485414372,,256,-0.2686000000000005,-0.27171360123647653,-0.5851499999999994,-1.2834999999999983,-2.975349999999998,-2.77085,-1.9480999999999997,-2.340300000000001,,256,-0.020757341576506994,-0.009866310160427716,-0.04209712230215823,-0.08399869109947633,-0.1704095074455898,-0.13937877263581488,-0.08559314586994726,-0.08788208787082241,,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,256,0.055738175945905244,0.055335140282763096,0.056927915634108706,0.05988943044748485,0.06435484300758243,0.06289564350006605,0.05989132330019653,0.05991109754914592,,256,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0011961722488038275,0.28155882550510913,,0.7915898654371549,1.5775905059085833,5.452416845395873,0.8676804051645783,0.5608691624020731,2.0962013669308153,,272,13.36,13.36,13.86,16.52,20.45,22.63,24.73,29.03,,272,0.05610579788290726,0.05610579788290726,0.04324217120425644,0.055804826549464615,0.055469935920462454,0.055483535884295665,0.05581225098360865,0.05578964725165825,,272,-0.8647999999999991,-0.8759123204837481,-0.3622999999999987,-1.7285999999999995,-3.6547499999999964,-3.4746499999999996,-2.680149999999998,-3.15665,,272,-0.06536659108087672,-0.0518507462686566,-0.02540673211781197,-0.11010191082802545,-0.20394810267857122,-0.17032598039215685,-0.11448739854762913,-0.11491263196214052,,272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,272,0.05862064974846937,0.057976025384886665,0.05612433297094532,0.061174970892404534,0.06590180903420095,0.06414402994910473,0.06127420577864373,0.06122600091036334,,272,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0,0,,0,0,0,0,0,0,,288,13.92,13.92,14.48,17.26,21.41,23.74,25.94,30.51,,288,0.05594596066895463,0.05594596066895463,0.04362284307821207,0.05564738897156929,0.05532029812883643,0.055646278602714205,0.05564061432324674,0.05561225361586042,,288,-1.1156000000000001,-1.1303979366249082,-0.6363999999999995,-2.0792999999999995,-4.147549999999997,-4.025699999999999,-3.2166999999999972,-3.7780499999999986,,288,-0.08221075902726604,-0.0680436363636363,-0.04346994535519122,-0.1289088654680719,-0.2249213665943599,-0.19151760228353942,-0.1331966873706003,-0.13298310454065465,,288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,288,0.05974880551394701,0.05901699295332463,0.05713524196469333,0.06201984610812161,0.06727256933241343,0.06579665474457275,0.06237779930480358,0.06226568862681647,,288,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0,0,,0,0,0,0,0,0,,304,14.53,14.53,15.34,18.03,22.43,24.87,27.18,32.03,,304,0.05578587201508223,0.05578587201508223,0.056087297713131035,0.05549728861586667,0.05517534277256453,0.05548663476618698,0.05548057709006826,0.05568387456664581,,304,-1.449149999999999,-1.4710751801152726,-1.1736999999999977,-2.4716500000000017,-4.713649999999998,-4.617849999999997,-3.804899999999997,-4.471649999999999,,304,-0.10440561959654171,-0.08794535131298775,-0.07819453697534962,-0.14934441087613304,-0.2487414248021107,-0.21359158186864002,-0.15299155609167658,-0.15251193724420187,,304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,304,0.06042340775908128,0.0594461157528805,0.05909991137320958,0.06299784533801622,0.068833742235751,0.06692818387074495,0.06359308540174724,0.0634524384305013,,304,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0,0,,0,0,0,0,0,0,,320,15.02,15.04,15.63,18.7,23.34,25.89,28.36,33.46,,320,0.05566669401303792,0.05667036402137737,0.04303608627229816,0.055782243961781,0.05538160390193192,0.0556473889715694,0.05587604195215212,0.05575873292861533,,320,-1.3460999999999972,-1.3832337931034455,-0.5396500000000016,-2.6084999999999976,-4.613699999999997,-3.9939499999999977,-2.459799999999995,-3.5803000000000034,,320,-0.0928344827586205,-0.06491275167785227,-0.03383385579937315,-0.15236565420560733,-0.23056971514242863,-0.171267152658662,-0.08957756737072087,-0.1128720050441363,,320,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,320,0.08531421612613777,0.09581877721753895,0.09791974749506749,0.07453111196354678,0.10549648127645361,0.12630766919406944,0.1452470302355522,0.12054169167144724,,320,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,320,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0,0,,0,0,0,0,0,0,,336,15.13,15.15,16.67,19.24,24.1,26.81,30.16,34.19,,336,0.043361953120350294,0.0446248416310826,0.07885721433912285,0.055679813973652736,0.05559379363237693,0.055809620446498065,0.08010358655888972,0.04270670313234226,,336,-0.5621499999999988,-0.5946378896103883,-0.35685000000000144,-2.1281999999999965,-3.695500000000001,-1.9845499999999952,-0.2588000000000015,-0.31044999999999423,,336,-0.036503246753246676,0.01883057090239404,-0.020710969239698285,-0.11712713263621333,-0.17006442705936498,-0.07545817490494278,-0.008200253485424636,-0.00868148769574928,,336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,336,0.04202040189540179,0.023434593529672365,0.022399944164809504,0.03161084133096237,0.009225925445273342,0.021267300085363372,0.008050145748047077,0.01692129876998827,,336,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0,0,,0,0,0,0,0,0,,352,16.3,16.32,16.7,19.67,25.03,28.61,31.22,35.77,,352,0.07830081702672054,0.07943035033918777,0.05156511621307125,0.0434587759645525,0.05576814931087426,0.08029373615760893,0.07551059443606134,0.046832912220916456,,352,-0.6565000000000004,-0.7029392382103995,1.221500000000002,-0.6918500000000002,-1.8966499999999948,0.31645000000000273,3.922900000000005,3.6326499999999973,,352,-0.03969165659008467,0.027803500846979134,0.06483545647558397,-0.034489032901296124,-0.07738270093839228,0.010375409836065663,0.10642702116115044,0.08780879864636204,,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,352,0.041849223913059896,0.035269855440308695,0.02812140508137939,0.01890436811393248,0.011102459820057753,0.023586218832373107,0.021092391891503026,0.020977690832316598,,352,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0,0,,0,0,0,0,0,0,,368,16.84,16.88,17.68,21.18,26.67,29.85,34.11,39.44,,368,0.07915029663068063,0.08133240493250371,0.07196929081512282,0.07987952508178586,0.08020976050979411,0.0857923106845444,0.12215983693681298,0.10019899445314973,,368,0.15380000000000452,0.1657297991071477,2.127600000000002,0.4450999999999992,0.20315000000000075,4.428250000000003,7.3639500000000035,6.950800000000011,,368,0.008582589285714537,0.07776281719316414,0.10238691049085669,0.019530495831505013,0.007168313338038135,0.1232809020044544,0.16987197231833917,0.14313838550247138,,368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,368,0.04754165361319962,0.04666379651851782,0.04205441678808586,0.0365946742566301,0.038199826712900786,0.03847270671238823,0.03889032537315684,0.03776749752139197,,368,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0,0,,0,0,0,0,0,0,,384,16.89,17.54,18.81,22,27.76,32.83,37.76,43.52,,384,0.05157150112660969,0.08401649310715653,0.0959734536686393,0.08315381301163272,0.0832047202152505,0.13759377981934795,0.1763896698530003,0.15188528017842218,,384,1.7110500000000004,1.8468476190476193,3.205450000000002,3.150000000000001,3.953200000000001,7.924350000000006,11.203200000000004,11.416399999999994,,384,0.08761136712749618,0.12216793168880447,0.13906507592190898,0.11949924127465861,0.11892900120336947,0.18619243421052645,0.21949843260188096,0.1991348334205476,,384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,384,0.05708633992401424,0.05864060375358171,0.06078128586152798,0.0672330101599179,0.07289642791346718,0.05774880059200593,0.056054501480503394,0.057653905971033814,,384,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0,0,,0,0,0,0,0,0,,400,17.92,18.54,20.08,23.88,30.36,35.7,40.97,47.4,,400,0.07276150981719698,0.10376948521705331,0.12435565793697234,0.12596156136130887,0.13143385222511517,0.1782494988516734,0.21338813396000067,0.191713160157578,,400,2.194400000000002,2.390960000000002,4.4456000000000016,5.326600000000002,7.040200000000006,10.676500000000004,14.016650000000006,14.993,,400,0.10400000000000009,0.14920835145715527,0.17345298478345694,0.17452817824377465,0.18019452265165103,0.22086263963591235,0.24487508735150254,0.23066153846153847,,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400,0.06076113360323887,0.07009818196562989,0.08031942313962115,0.09702543199697855,0.10751936341598212,0.041418195191467944,0.03419849860058943,0.04365129622450381,,400,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,DHL-G,,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
