Product,Shipper,Shipper Code,State,Customer Hub,Induction Terminal,WEIGHT BREAK,LB,1,2,3,4,5,6,7,8,Fuel Surcharge,Handling,Line Haul,Insurance,Unnamed: 20,KeyWord,Product.1,Shipper.1,Shipper Code.1,Customer Hub.1,Induction Terminal ,Linehaul,WEIGHT BREAK.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9,10,11,12,13,M
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,15.0,OZ,4.308,4.308,4.348,4.538,4.678,4.938,5.188,5.548,0.0375,0.0,0.0,0.03,,DHL-MBOS15,DHL_Max,DHL,DHL-M,BOS,BOS,,15.0,5.6,5.6,5.7299999999999995,5.77,5.8999999999999995,6.09,6.24,6.3999999999999995,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,15.99,OZ,4.34,4.34,4.39,4.6,4.74,5.01,5.28,5.67,0.039975000000000004,0.0,0.0,0.03,,DHL-MBOS15.99,DHL_Max,DHL,DHL-M,BOS,BOS,,15.99,5.609999999999999,5.609999999999999,5.739999999999999,5.779999999999999,5.909999999999999,6.1,6.25,6.409999999999999,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,16.0,OZ,4.41,4.41,4.49,4.8,4.88,5.21,5.42,5.74,0.04,0.0,0.0,0.03,,DHL-MBOS16,DHL_Max,DHL,DHL-M,BOS,BOS,,16.0,5.609999999999999,5.609999999999999,5.739999999999999,5.779999999999999,5.909999999999999,6.1,6.25,6.409999999999999,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,32.0,OZ,5.16,5.16,5.27,5.72,6.03,6.51,7.04,7.8,0.08,0.0,0.0,0.12,,DHL-MBOS32,DHL_Max,DHL,DHL-M,BOS,BOS,,32.0,5.779999999999999,5.779999999999999,6.43,8.04,8.52,9.379999999999999,9.459999999999999,9.5,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,48.0,OZ,5.72,5.72,5.89,6.48,7.0,7.59,8.45,9.69,0.12,0.0,0.0,0.12,,DHL-MBOS48,DHL_Max,DHL,DHL-M,BOS,BOS,,48.0,6.34,6.34,7.31,8.91,9.64,11.61,11.879999999999999,12.01,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,64.0,OZ,6.11,6.11,6.32,7.05,7.81,8.35,9.68,11.39,0.16,0.0,0.0,0.12,,DHL-MBOS64,DHL_Max,DHL,DHL-M,BOS,BOS,,64.0,6.819999999999999,6.819999999999999,8.01,10.39,11.29,13.66,14.12,14.35,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,80.0,OZ,6.6,6.6,6.81,7.68,8.66,9.49,10.99,13.18,0.2,0.0,0.0,0.12,,DHL-MBOS80,DHL_Max,DHL,DHL-M,BOS,BOS,,80.0,7.3999999999999995,7.3999999999999995,8.799999999999999,11.89,12.86,15.799999999999999,16.450000000000003,16.770000000000003,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,96.0,OZ,7.42,7.42,7.71,8.75,10.01,10.98,12.87,15.63,0.24,0.0,0.0,0.12,,DHL-MBOS96,DHL_Max,DHL,DHL-M,BOS,BOS,,96.0,8.07,8.07,9.22,13.549999999999999,14.69,17.64,18.87,19.290000000000003,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,112.0,OZ,8.12,8.12,8.44,9.58,11.09,11.99,14.42,17.67,0.28,0.0,0.0,0.12,,DHL-MBOS112,DHL_Max,DHL,DHL-M,BOS,BOS,,112.0,8.75,8.75,10.61,16.360000000000003,17.740000000000002,20.3,21.32,21.830000000000002,,,,,,
SM_Parcels_Expedited,DHL,DHL-X,FL,MCO,MCO,128.0,OZ,8.62,8.62,8.98,10.27,12.02,13.02,15.81,19.54,0.32,0.0,0.0,0.12,,DHL-MBOS128,DHL_Max,DHL,DHL-M,BOS,BOS,,128.0,9.35,9.35,11.43,18.01,19.57,22.450000000000003,23.67,24.28,,,,,,
